lng,lat
104.574640,30.334171,3
104.876014,31.124013,10
105.042386,29.576439,3
104.530835,31.326106,2
105.324593,28.541516,3
102.667000,29.549387,1
102.188889,28.288381,1
103.519845,29.496404,8
104.286599,29.945376,6
104.600837,30.203898,3
102.273683,26.816827,2
103.493601,31.253212,7
103.705133,29.565344,9
103.216936,30.177217,2
104.902167,31.130297,10
106.952166,30.821401,4
104.263904,30.919392,1
104.306445,31.141979,6
103.132685,28.335539,8
105.817802,32.438951,2
104.260050,30.607765,3
104.260050,30.607765,3
106.894865,30.804709,4
107.582876,31.226860,5
103.198144,30.153089,2
106.242587,30.786118,4
105.324631,28.541695,3
103.907991,29.089792,7
107.070720,31.590094,5
105.659299,30.451243,9
107.128870,31.531687,5
103.927913,30.442758,1
104.544129,31.382067,2
102.631076,29.506639,2
103.121373,28.433699,8
103.919568,30.433486,1
102.206374,27.694392,2
103.655571,29.290144,8
102.290198,26.872775,2
102.289880,27.197230,1
104.213219,29.974007,6
104.141470,30.020295,6
103.716810,29.100405,8
103.980651,30.032743,6
103.491141,31.098259,7
103.763527,32.185015,7
105.778794,32.431931,2
104.595774,30.290588,3
101.996123,30.065746,4
104.569442,30.349533,3
103.141232,28.347191,8
103.648405,29.166957,8
107.050500,31.596450,5
106.885629,32.524219,10
102.193413,28.485267,2
103.100304,30.049209,9
107.434454,31.212814,5
103.719240,28.965284,8
102.398594,29.952978,4
101.981817,30.063168,4
103.679434,29.566695,9
107.337800,31.206885,5
106.825423,31.855329,5
106.994939,30.831999,4
106.561378,31.724349,10
106.989383,31.851196,5
104.540470,31.369504,1
103.922433,29.232815,9
102.040766,30.095902,4
105.566782,32.318969,2
103.237033,30.160572,1
105.325447,28.545721,3
103.737540,32.375990,7
103.581041,31.473831,7
104.644395,29.895283,3
105.477286,30.771591,9
102.201371,27.670399,2
104.114245,30.007221,6
101.985181,30.063597,4
101.996084,30.066053,4
104.602921,30.000728,3
104.827104,29.768263,3
106.234963,31.371110,10
102.183884,27.995792,1
101.956055,26.649983,1
107.663934,31.070618,5
102.915963,30.023465,4
102.189989,27.972500,2
103.661954,30.966283,7
104.692286,29.839382,3
105.305172,29.293315,3
104.578496,30.329089,3
103.882640,30.486981,8
104.301127,31.141896,6
104.529236,30.371955,3
104.245625,30.615246,3
104.684658,29.842742,3
105.844638,32.463199,2
102.230593,27.391591,1
106.401889,31.510670,10
103.137719,29.958163,9
102.259347,27.111711,2
104.544722,31.372695,1
102.224067,27.399094,1
103.553101,31.460668,7
102.262794,27.046227,2
103.811480,30.034144,8
103.744550,32.168307,7
102.870363,29.790164,2
102.203483,27.414119,1
104.676588,30.974001,10
103.550928,29.394561,8
103.202899,30.158584,2
104.542554,31.371024,1
103.724249,30.060274,6
103.571772,30.035736,6
104.513221,30.402849,3
104.144318,30.018714,6
103.480697,30.190714,1
103.208993,30.169011,2
106.024347,32.265163,5
103.868203,30.384368,1
106.181897,31.396003,10
105.822415,32.459325,1
102.186206,27.998321,1
103.922087,30.436357,1
104.242374,30.616591,3
103.500093,29.630319,8
103.734393,29.499265,9
106.772255,32.223571,10
106.883145,32.531875,10
107.402218,31.203111,5
102.739263,30.084244,4
102.850149,29.749537,1
107.098353,31.565140,5
106.788148,31.852414,5
106.495436,31.650331,10
105.071806,29.526128,3
104.608290,30.153692,3
103.666369,29.307297,8
107.043943,31.769484,5
104.492640,30.440061,3
106.026420,32.265225,5
105.855042,32.490648,1
103.298306,30.169616,1
103.667217,29.161390,8
102.643523,29.526611,2
103.641544,29.253266,8
104.023215,30.550826,1
103.236387,30.160461,1
103.281365,30.164067,1
103.637215,32.536038,7
105.362147,31.203618,10
103.430364,29.832600,9
103.457472,29.570064,8
105.818571,32.456680,1
104.143542,30.019017,6
104.344908,31.007243,1
107.098353,31.565140,5
102.814326,29.692356,1
103.555862,29.467154,8
103.585596,31.482748,7
103.553557,29.606529,8
103.167999,30.127313,2
104.351449,30.564470,3
103.649334,29.842516,8
102.920562,29.857776,2
104.532973,31.321249,2
105.313217,29.267049,3
107.448205,31.221073,5
103.927606,30.442442,1
103.083233,30.059065,1
106.078845,29.893221,9
103.507772,30.179277,6
102.587255,29.328512,2
102.196852,27.437892,1
103.859930,31.704429,7
103.525968,30.032607,6
105.408106,31.253639,10
102.202340,27.656975,1
104.609993,30.036311,3
102.254258,26.682132,2
105.821182,30.809572,4
102.342718,29.885337,4
104.354360,31.016865,1
104.980968,31.286940,9
106.855331,31.856661,5
107.067967,31.594484,5
107.446743,31.213936,5
105.614301,30.567693,4
106.911311,30.810199,4
102.191988,28.326983,1
103.483560,30.430486,4
103.195163,30.151112,2
101.982053,30.063329,4
106.919537,30.811367,4
104.541912,31.370571,1
104.186765,30.629727,3
106.793862,31.860723,5
107.279610,31.180873,5
103.525106,30.031754,6
103.304030,30.171172,1
105.077906,29.517593,3
105.461033,28.167641,3
103.080408,30.058829,1
103.921169,28.746928,7
107.197375,30.763109,4
106.817889,30.812236,4
104.737401,30.949931,6
103.944810,30.459271,1
105.425558,30.353999,4
105.025018,29.593845,3
104.540534,31.132655,6
103.676407,31.958251,7
102.181055,28.031692,1
103.862765,30.114375,8
107.238511,31.206066,5
103.677532,31.527354,7
107.601072,31.120047,5
102.804558,30.026912,4
106.842082,31.857736,5
102.804166,30.026484,4
100.879959,30.009805,4
106.344564,29.672666,9
105.245784,29.390648,3
107.526791,31.220231,5
103.161969,29.935378,9
104.213308,29.973165,6
103.875519,30.172592,8
104.151025,30.022056,6
103.451879,29.984868,6
103.737020,30.068806,6
103.809641,30.056028,6
105.164725,28.679730,9
104.301808,30.604325,3
103.798841,30.020976,8
102.210359,26.570841,2
104.384832,31.061943,1
103.861221,30.114451,8
103.874172,30.330417,8
103.129545,28.333642,8
104.880740,31.126689,10
103.242123,30.161439,1
105.453609,28.173913,3
102.046438,26.383740,2
102.957446,29.975943,2
106.825423,31.855329,5
104.610230,30.229240,3
102.159329,30.079581,4
104.872795,31.760914,1
103.439519,29.966366,6
103.076720,30.058368,1
103.718132,32.071103,7
103.649756,29.166048,8
103.179839,30.134912,2
103.932110,29.228579,7
104.820807,29.768590,3
106.493379,30.835869,4
106.054143,30.794603,4
103.693481,32.029590,7
103.769302,32.249945,7
103.278150,30.204302,2
104.872045,29.760364,3
107.133741,31.532465,5
104.947654,31.307499,9
103.578169,31.473025,7
105.024171,29.595019,3
104.821005,30.303899,4
105.040736,29.575233,3
102.254258,26.682132,2
103.919565,30.433483,1
103.608071,29.769970,8
105.817750,32.440067,2
103.740529,32.131386,7
102.180733,28.203567,1
104.263510,30.606666,3
106.553124,31.705453,10
105.023371,29.593807,3
102.786325,29.787344,2
105.431846,31.272177,10
102.479081,30.008603,4
104.459019,31.300233,1
104.612443,29.975096,3
103.848631,31.060323,6
104.607821,30.238924,3
105.679105,31.326789,10
103.780610,31.783215,7
105.536356,30.513118,9
107.059345,30.770227,4
104.477597,28.906449,9
105.782310,32.433608,2
105.116316,31.101856,10
103.869209,30.173920,8
103.394458,29.925464,6
103.841909,30.334986,1
104.649714,29.888660,3
102.816756,29.693660,1
102.667000,29.549387,1
103.650708,29.165027,8
107.698866,31.030840,5
104.956671,30.297081,4
102.987677,30.011872,1
104.148496,30.022248,6
103.725274,32.087168,7
103.911341,29.461119,7
103.719109,29.534961,9
104.602946,30.002485,3
103.547691,29.693394,8
104.532898,31.321327,2
103.850671,30.372882,1
104.500613,30.433298,3
103.746670,32.172389,7
107.067454,30.771821,4
104.787669,30.845800,6
101.768063,26.369759,1
104.057303,29.584942,7
103.634493,32.543108,7
105.100379,29.497509,3
104.443034,30.466423,3
104.663595,29.857955,3
104.938781,31.103244,10
103.080408,30.058829,1
105.712717,31.312535,10
101.956580,26.651943,1
104.274387,29.944509,6
105.427636,30.639346,9
106.765217,32.139028,10
105.658046,30.437539,9
103.307160,30.171844,1
105.391999,31.215744,10
104.839634,29.762992,3
100.879959,30.009805,4
104.387020,31.070727,1
107.934566,31.070234,5
102.369731,29.247366,2
107.655721,31.076786,5
104.967858,29.677019,3
103.515190,30.031221,6
101.982053,30.063329,4
104.103278,29.087293,9
102.667000,29.549387,1
100.879959,30.009805,4
102.254258,26.682132,2
102.189718,28.106393,2
102.344420,29.067254,2
103.414427,30.331055,2
102.191792,30.019196,4
104.873179,30.304577,4
102.042489,30.100931,4
106.402052,31.538778,10
103.142880,30.097586,1
109.876394,30.531747,4
101.821734,26.191047,1
106.220571,32.218970,5
104.404016,31.185443,2
109.872137,30.527130,4
104.369007,30.540364,3
104.403640,31.184705,2
104.445157,31.125369,6
104.213230,29.973491,6
103.741320,32.160731,7
103.874135,30.330867,8
103.759399,29.948294,8
102.264563,27.043785,2
104.179931,29.995179,6
101.996972,30.065949,4
104.186581,29.985164,6
103.858256,30.155603,8
102.188096,28.070844,2
102.172099,28.215593,2
102.217520,28.466078,1
106.100239,31.375772,10
103.849557,30.370263,1
101.984788,30.063568,4
104.607584,30.126749,3
103.200125,30.154245,2
106.583905,31.729083,10
106.582892,31.727461,10
104.332410,30.976694,1
102.925690,30.018688,4
106.207794,29.771339,9
103.557955,29.722807,8
104.444133,31.262475,1
105.396876,30.926377,9
104.504841,30.431253,3
107.422927,31.206304,5
107.581456,31.227577,5
103.887391,30.829170,7
104.335728,30.577770,3
105.031023,29.589118,3
109.870356,30.525971,4
105.638359,30.558039,9
104.242475,29.960832,6
103.657542,29.321362,8
104.997309,30.689167,6
104.377204,31.031778,1
104.919644,28.801037,9
104.735850,30.171457,6
102.202484,27.686253,2
102.254258,26.682132,2
107.940422,31.031839,5
103.319270,30.233651,2
104.571679,30.341651,3
103.215180,30.148117,1
104.146236,30.020085,6
102.458089,30.009764,4
102.620364,29.695643,2
103.093435,30.067898,2
103.849310,30.368223,1
102.054871,30.107173,4
103.253886,30.161490,1
106.406408,31.516496,10
105.633015,32.383468,2
104.361009,30.549747,3
105.570826,30.465190,4
103.899034,29.013317,7
104.478756,28.905862,9
103.858874,30.104373,8
103.735051,30.923314,7
103.024539,28.118914,8
102.210604,26.571081,2
103.132557,28.335723,8
106.868752,32.374807,10
105.490955,31.300447,10
102.239953,27.741393,2
104.296596,30.944381,1
104.379826,31.036525,1
105.325587,29.179534,3
104.499526,30.434031,3
105.154373,31.186275,10
104.323623,30.595016,3
103.716141,28.991282,8
102.394309,29.256450,2
102.290291,26.872886,2
102.171193,26.544639,2
105.817490,32.434950,2
104.257224,30.947406,2
102.458641,30.010746,4
104.625483,29.922563,3
106.692570,32.266085,5
103.498177,31.360868,7
103.899934,30.538288,8
107.126051,31.420487,5
107.434553,31.212481,5
104.107786,30.008834,6
103.606250,32.615636,7
104.410663,31.225636,2
104.789694,30.841788,6
104.058040,31.169676,6
102.254258,26.682132,2
103.828442,29.365493,7
100.881363,30.008260,4
104.217322,30.892645,2
104.241916,30.616749,3
104.485069,31.307179,2
102.948701,29.958641,2
103.648460,29.195368,8
102.403296,29.251304,1
102.782875,29.788395,2
102.243498,26.609996,2
104.568355,30.350964,3
103.611458,30.898190,6
102.667000,29.549387,1
105.035524,29.584728,3
104.353325,31.015867,1
104.356608,30.561610,3
102.198157,28.359487,2
103.931866,29.126677,7
103.815627,31.657125,7
107.099847,31.572313,5
101.127936,30.080809,4
106.406756,31.517315,10
104.589710,30.359310,4
100.993187,30.029009,4
103.857405,30.380940,1
105.362668,31.203322,10
102.157723,30.079921,4
107.419575,31.208319,5
107.002732,30.805625,4
107.098884,31.578634,5
103.818977,30.040473,8
102.187022,27.976464,1
106.825423,31.855329,5
106.793476,32.223328,10
104.715279,30.984242,6
103.091227,30.065731,2
105.348832,31.211174,10
102.820511,29.696160,1
105.658221,30.437734,9
102.927844,29.939236,2
107.113534,31.507002,5
103.137106,28.337681,8
103.518415,30.029927,6
107.411022,31.208464,5
102.628878,29.426055,1
103.591978,29.598154,9
103.960234,30.476722,1
103.441574,29.831445,9
104.612988,30.250532,3
103.635861,32.546705,7
106.062342,29.905504,9
105.279068,31.015712,9
105.087774,30.268881,4
104.809192,30.218117,6
106.825423,31.855329,5
104.712439,30.142837,6
107.597245,31.124662,5
101.849756,26.548180,1
105.343061,28.875720,3
107.323190,26.292786,3
103.739615,32.157865,7
102.169748,30.081906,4
104.571880,30.341205,3
102.162969,30.079293,4
105.584782,30.485382,4
103.802388,30.024780,8
103.150709,30.120076,2
103.080408,30.058829,1
104.747065,30.314364,4
106.641524,31.777868,10
106.868750,32.374887,10
104.844891,31.108809,10
104.903327,30.287065,4
103.880461,30.298970,8
103.869221,30.173878,8
107.072638,31.584474,5
104.616425,29.961082,3
106.641524,31.777868,10
102.162863,30.079192,4
103.488613,31.059583,7
104.506690,31.323693,1
102.165227,28.223002,2
103.848637,30.365612,1
102.194771,27.465752,2
104.361263,30.550060,3
102.991919,30.020112,1
105.929006,30.011509,9
104.545967,31.373825,1
103.927606,30.442442,1
107.000471,33.133679,2
99.023680,29.793035,4
107.096715,31.581813,5
104.341235,30.571410,3
104.508265,30.423032,3
107.598055,31.122709,5
107.052524,31.648068,5
107.102105,31.565325,5
103.612700,32.712698,7
106.498497,31.649083,10
103.682308,32.041776,7
103.918098,30.431892,1
104.610925,30.242014,3
106.994954,30.831993,4
103.872643,31.082447,6
107.130145,31.560025,5
107.239962,31.205939,5
102.459048,29.269211,2
105.659906,30.443819,9
102.179849,28.215315,1
102.179135,28.109785,1
103.681635,31.534267,7
105.817734,32.439011,2
102.667000,29.549387,1
103.306984,30.171761,1
103.918813,30.432607,1
103.602561,31.486527,7
105.024125,29.595089,3
104.396994,30.497981,3
102.267159,27.796392,2
102.253376,27.166224,1
102.272114,26.792575,2
103.862130,30.143731,8
103.807887,30.062811,6
102.281497,26.905381,2
103.629756,30.058439,6
102.237029,27.387147,1
103.899664,29.008682,7
105.643839,30.547059,9
104.573785,30.335624,3
103.491800,29.510454,8
102.184811,28.171571,2
103.898503,29.040459,7
103.734805,32.303931,7
107.048002,31.600784,5
103.055832,28.309535,8
106.316390,33.058078,2
104.107281,30.231018,7
104.814977,31.088956,10
104.970518,30.294978,4
107.316577,30.773495,4
104.181992,29.986728,6
102.943889,29.953630,2
103.718132,32.071103,7
105.782910,32.440003,1
104.044943,29.557283,7
102.096664,30.085168,4
102.162813,30.079228,4
100.997466,30.035401,4
103.369727,30.282703,2
104.514174,30.393012,3
104.314142,31.137128,6
103.921893,30.436118,1
103.965281,30.495172,1
102.583330,29.321828,1
100.879518,30.007255,4
104.349707,30.564686,3
104.668749,31.528618,1
103.475494,31.287043,7
102.181533,28.200296,1
102.251090,26.677626,2
102.264408,27.043832,2
103.863168,30.383964,1
105.757334,32.423627,2
105.564641,32.329914,2
102.251373,27.150434,2
103.621635,32.730378,7
103.497550,31.360127,7
105.802885,28.847457,9
105.248074,31.223412,10
104.536778,31.316500,2
103.902052,29.012056,7
107.075072,31.584861,5
103.143170,30.098090,1
104.589726,31.101655,6
104.321717,31.137834,6
104.847663,30.311407,4
102.192457,27.972715,2
104.611294,30.040965,3
106.210024,31.402455,10
103.297123,29.853619,9
102.251050,26.677823,2
107.097158,31.581409,5
104.609677,30.241088,3
102.208237,26.564003,2
103.810667,29.362217,9
103.132805,28.335552,8
104.966861,31.297516,9
103.826437,30.084112,6
103.738015,30.063057,6
104.297858,29.937929,6
102.294171,26.866916,2
103.418592,29.834655,9
104.150498,30.021872,6
104.977700,31.108062,10
103.100802,30.027182,9
103.482294,30.430164,4
103.510473,30.022565,6
105.976170,29.969073,9
103.504286,31.371891,7
104.710833,31.464836,2
103.767639,32.253454,7
102.258295,26.674205,2
103.927606,30.442442,1
103.740018,29.482486,9
103.956353,28.860357,7
103.553582,28.933555,8
106.772328,32.224387,10
102.254259,26.675582,2
102.236732,26.598106,2
105.659467,30.450145,9
102.200949,27.509151,2
103.720406,32.418419,7
103.778922,31.621494,7
104.853384,31.120342,10
102.258483,26.637031,2
104.322766,28.981067,9
104.559644,31.419175,2
102.020201,30.083241,4
102.281052,26.907779,2
104.360306,30.559244,3
103.917131,30.430737,1
103.477909,30.433600,4
103.768011,32.253167,7
104.840140,29.762639,3
101.982053,30.063329,4
106.408279,31.512835,10
102.202660,27.636662,1
102.202193,27.676019,2
107.097771,31.582743,5
105.389809,32.044323,2
106.641994,31.778028,10
105.459300,32.264139,1
104.624234,29.913129,3
106.408653,32.257533,5
107.099756,31.572519,5
102.180326,28.089332,1
104.440228,31.272433,2
104.139929,31.171669,6
104.465175,31.299932,2
105.568357,32.204523,2
106.827889,32.314868,10
106.641994,31.778028,10
104.605889,30.122044,3
104.723505,30.972263,6
104.728792,30.949292,6
104.475521,30.449716,3
105.696321,30.728264,4
104.542005,31.370585,1
104.723783,30.971167,6
104.867944,30.831414,6
103.731269,32.117421,7
102.023176,30.085861,4
104.635446,30.925869,10
104.616693,31.474505,1
102.454855,30.003003,4
104.778088,31.090479,10
104.761689,30.918601,6
101.951420,26.620138,1
104.568038,30.351234,3
103.741324,32.161015,7
106.825423,31.855329,5
104.453399,31.278195,1
102.167322,27.017339,1
104.494549,31.319047,1
102.992070,30.020423,1
104.550713,31.122922,6
104.991364,29.634673,3
107.434143,31.213142,5
104.724121,30.970011,6
104.610848,30.136456,3
103.736888,29.490104,9
103.615342,31.490497,7
104.658263,30.351685,4
104.806510,30.306826,4
103.566861,30.036266,6
103.223416,29.861956,9
103.800980,31.639111,7
105.050932,29.564572,3
104.505020,31.320557,1
103.102547,30.075195,2
102.824418,29.798603,2
103.524258,30.031809,6
103.753695,29.955884,8
104.151667,30.020918,6
103.465062,29.807616,9
102.957955,29.973309,1
104.566362,30.352487,3
105.787762,32.450833,1
103.840822,30.328892,1
104.311677,30.965710,1
103.776688,29.421905,9
103.811160,30.034118,8
103.900576,30.026700,6
102.199562,27.487630,2
104.605493,31.089125,6
104.570219,30.347625,3
106.558032,31.710979,10
107.075072,31.584861,5
104.402468,31.181072,2
104.529149,30.372092,3
103.925688,30.440341,1
105.579184,30.460585,4
105.162675,31.188031,10
106.360323,30.802922,4
103.845579,30.352419,1
102.178221,30.049365,4
106.200435,30.783914,4
103.510726,29.649248,8
104.976296,31.289350,9
104.646009,29.893019,3
105.586087,30.442880,9
104.976296,31.289350,9
105.769696,30.202819,9
105.303376,31.001544,9
104.724349,30.968953,6
104.433195,31.273003,2
103.560942,28.883824,8
104.724636,30.967677,6
102.175671,28.233809,2
104.537088,30.361932,3
103.845389,30.352610,1
104.788464,31.087988,10
104.747060,30.314319,4
103.233726,30.186510,2
102.851732,29.719201,1
106.334349,32.243153,5
105.363427,29.053868,3
102.166493,30.080657,4
103.202047,30.157090,2
104.547604,31.124824,6
104.252279,30.911016,1
105.042978,29.577056,3
107.053568,31.646446,5
105.306839,31.223260,10
103.132669,28.335472,8
103.746655,30.914397,7
104.486104,30.436067,4
107.144494,30.777296,4
104.941055,30.757822,6
105.845338,32.464101,2
106.825423,31.855329,5
105.175471,32.075508,1
104.793637,31.526291,9
105.527329,32.278877,1
107.109032,31.512420,5
107.119826,31.524868,5
103.511002,30.022658,6
104.172383,29.992469,6
103.869186,30.384737,1
106.010858,32.693169,2
108.484714,31.774297,5
105.697910,32.412993,2
106.030010,32.263934,5
103.510275,30.022604,6
107.121976,31.527106,5
102.187373,28.073984,2
102.187353,28.264936,2
104.497699,30.435174,3
103.876957,29.269672,9
106.779763,32.224627,10
103.916809,30.430393,1
103.682207,29.858912,8
106.096945,31.375869,10
106.215307,29.765018,9
103.615345,29.777201,8
103.730891,32.306079,7
102.763440,29.824368,2
105.493058,30.739733,9
107.581389,31.191005,5
107.952396,31.038599,5
107.124066,31.269067,5
102.307692,29.003055,2
102.191379,28.299964,1
103.024499,28.117132,8
102.667000,29.549387,1
104.999719,31.893556,1
105.725062,32.418052,2
103.659375,29.297153,8
104.029117,30.574263,1
102.180563,28.213314,1
105.055926,29.559063,3
103.572560,31.466016,7
106.391943,32.250306,5
104.140677,31.171229,6
104.445770,31.124154,6
102.654148,30.082866,4
103.749660,30.913512,7
103.726381,32.407164,7
104.610653,30.136451,3
103.185409,30.140978,2
103.948278,30.464357,1
104.605889,30.122044,3
104.079980,30.253729,7
104.462194,31.112589,6
103.657124,29.282508,8
104.406953,30.490419,3
106.828355,32.314841,10
102.253290,29.835500,4
105.540608,28.083081,3
103.313884,30.230348,2
106.825423,31.855329,5
104.560211,30.355628,3
103.735454,31.586105,7
104.349097,30.564738,3
103.886383,30.829838,7
104.881537,29.760394,3
104.614774,31.083901,6
98.163676,29.616451,4
107.124853,31.529535,5
106.819553,30.809767,4
102.621704,29.424345,2
103.924789,30.439343,1
105.543004,30.409376,4
102.460228,30.011549,4
103.455469,29.543665,8
105.784620,31.280660,10
107.809133,30.925305,5
103.143686,28.341232,8
103.310318,30.172332,1
102.206871,27.575655,2
103.608464,31.487742,7
104.388184,30.441277,4
103.469647,30.456169,4
103.718303,31.571533,7
103.576982,31.472143,7
103.874186,30.296513,8
102.256730,26.676549,2
103.837979,30.330876,1
104.331144,31.133387,6
102.453283,30.001091,4
104.347309,30.564773,3
105.461857,30.796934,9
103.910230,29.248855,7
103.842096,30.337098,1
103.615406,30.907576,6
99.024067,29.793770,4
105.223997,28.689955,9
104.205315,29.978041,6
104.186589,29.985097,6
103.025967,28.296517,8
105.892506,30.077171,9
102.081093,26.443486,2
102.188217,30.033733,4
105.043988,29.577871,3
104.109288,30.008968,6
102.273637,26.816354,2
104.353325,31.015867,1
105.659327,30.449340,9
104.981526,31.286756,9
106.346073,29.671826,9
103.535967,28.831859,8
103.591637,29.599260,9
105.270065,32.151648,1
103.876372,30.325404,8
104.498330,30.435043,3
102.851898,29.752210,1
105.290226,31.008808,9
103.897498,29.003583,7
104.499093,30.434204,3
104.534735,31.360825,1
104.327031,30.592578,3
105.057229,30.642250,6
103.860212,29.295009,9
105.534387,30.698773,9
104.724674,30.965377,6
104.446236,31.275725,2
102.126979,26.916481,1
107.055717,31.643110,5
107.123938,31.450454,5
104.780571,30.876120,6
102.045830,26.382196,2
103.643087,30.062316,6
104.536742,31.132693,6
103.541967,29.694702,8
103.367406,29.887453,9
103.688329,32.042686,7
103.924418,30.438961,1
103.648211,29.194922,8
102.931138,29.885706,2
102.131312,30.073005,4
102.131312,30.073005,4
104.385903,30.508172,3
102.131312,30.073005,4
102.131312,30.073005,4
107.411634,31.208771,5
107.578603,31.226415,5
107.127720,31.278721,5
107.117714,31.338658,5
107.606369,31.117411,5
102.181723,28.258636,1
106.922912,33.143945,2
104.456998,30.458137,3
99.120260,30.020001,4
104.018715,31.157933,6
104.399292,30.498745,3
102.047003,30.104208,4
104.384873,30.508856,3
107.117531,31.513991,5
106.951597,31.859983,5
107.105824,31.506579,5
103.909188,29.010120,7
103.840579,30.331699,1
103.264548,30.161420,1
104.567770,30.351488,3
105.061051,29.553224,3
103.095700,28.311686,8
106.691890,31.830389,10
102.042093,26.824485,1
105.418181,28.335339,3
102.957645,29.976127,2
103.974323,29.517785,7
103.195858,30.151801,2
104.407148,30.433653,4
103.839911,30.330679,1
103.606138,32.615728,7
102.256730,26.676549,2
103.993851,30.028116,6
105.066334,29.548195,3
107.111195,31.515138,5
106.474116,31.644067,10
106.474116,31.644067,10
107.126753,31.531790,5
103.556014,28.855787,8
117.517773,24.644819,3
104.993300,29.625084,3
103.916705,30.430265,1
102.802996,29.792007,2
107.050913,31.596761,5
103.999750,30.533879,1
104.715480,30.987434,6
105.311797,31.216605,10
101.981768,30.063309,4
101.983368,26.387622,2
104.471673,31.110837,6
102.213284,27.595404,1
104.012611,30.018721,6
102.988115,28.280311,8
102.245519,27.156812,1
107.120744,31.306327,5
104.724695,30.966437,6
103.927508,30.442390,1
103.735454,31.586105,7
105.732365,32.422811,2
105.016003,31.237448,9
104.140196,29.086799,9
105.042382,29.576449,3
105.973375,29.971493,9
104.291449,29.943340,6
105.541647,30.497403,9
102.167485,30.081233,4
105.488619,30.748255,9
102.273895,26.963150,2
104.127424,30.012338,6
103.144097,30.099154,1
103.164806,30.126201,2
104.720229,31.063729,10
104.432774,31.248104,2
102.287528,26.835321,2
103.203470,30.159195,2
102.186190,28.001790,1
105.976172,29.969070,9
102.873818,29.791226,2
107.825717,31.111622,5
104.633078,29.909753,3
107.834510,31.105426,5
102.842724,29.781184,2
104.561933,30.354774,3
102.991436,30.010954,1
104.873413,29.760531,3
107.577155,31.227606,5
103.201348,30.155537,2
104.464510,31.305374,1
105.290969,31.008029,9
103.094066,30.068635,2
103.677584,31.991758,7
103.554728,29.734499,9
106.029652,30.800862,4
106.056851,30.794599,4
103.694455,30.947063,7
103.694455,30.947063,7
105.070463,29.542195,3
102.048033,30.105661,4
102.187730,27.974276,1
106.360444,30.802200,4
106.344978,30.798380,4
102.631331,29.506455,2
105.745459,31.315730,10
104.635779,31.479145,1
105.535691,30.382438,4
104.106168,30.008455,6
105.390921,28.952808,3
104.513602,30.415071,3
103.281365,30.164067,1
103.839899,29.334463,9
104.613118,30.247728,3
103.717050,29.535869,9
105.016003,31.237448,9
102.484437,29.281657,2
104.677231,30.974181,10
105.024302,29.594943,3
104.148279,30.021133,6
105.016845,29.597491,3
106.825423,31.855329,5
103.920609,28.747057,7
104.608848,30.893940,10
102.131312,30.073005,4
102.131312,30.073005,4
103.715761,29.540577,9
101.959399,26.628887,1
102.189962,28.303614,1
104.215254,29.970911,6
102.131312,30.073005,4
102.254539,27.114079,2
103.785516,30.064295,6
103.264541,29.847809,9
104.326132,30.592916,3
107.061166,31.600669,5
106.842333,31.856553,5
106.787319,31.852443,5
103.659340,29.157462,8
107.322827,30.763621,4
103.734951,32.303696,7
103.652218,29.164010,8
104.264835,30.920900,1
102.858433,30.032420,4
104.969519,31.295154,9
105.511580,30.538966,9
107.354527,31.214261,5
103.750295,30.914226,7
103.613500,29.776646,8
102.181332,28.187322,1
103.954573,29.167864,9
102.667000,29.549387,1
103.135565,28.336211,8
102.852238,29.753136,1
102.915950,30.023480,4
102.256730,26.676549,2
102.878017,29.791127,2
103.886308,30.829138,7
103.194935,30.150962,2
104.537088,30.361932,3
102.157454,30.079869,4
101.909403,26.588838,1
103.610308,30.239574,1
103.684172,32.042736,7
104.498736,30.435235,3
107.457597,31.214361,5
104.674928,31.533241,1
107.096176,31.585611,5
102.131312,30.073005,4
106.475072,31.645965,10
103.756846,32.263005,7
105.488614,30.748017,9
103.721193,29.102161,8
104.664304,31.071711,6
102.202598,27.635976,1
103.180979,30.134080,2
102.272869,26.773533,2
102.199132,28.535186,2
102.629186,29.426683,1
106.365814,29.656239,9
102.932280,29.879696,2
103.769151,32.251127,7
105.068463,31.162287,9
100.676045,30.153281,4
104.583400,30.320097,3
103.835631,31.053863,6
104.975695,29.675610,3
104.461560,31.290120,1
105.781876,32.442111,1
102.457898,30.009123,4
102.256730,26.676549,2
104.450375,31.292071,1
107.096538,31.582816,5
104.498460,30.434715,3
107.100713,31.570818,5
105.393557,31.214571,10
104.669881,29.852688,3
107.664552,31.070674,5
105.066598,29.547850,3
104.633075,29.909721,3
104.890001,31.800090,1
104.673064,31.055330,6
102.185500,28.266757,1
104.990040,29.641169,3
106.807242,32.242078,10
103.886425,30.392494,1
104.882418,31.127499,10
102.256730,26.676549,2
102.259276,27.111739,2
104.488126,30.062183,6
104.385242,31.063777,1
103.864259,30.348592,8
107.446077,31.222212,5
106.444128,32.253499,5
105.464948,28.164432,3
104.149444,30.021146,6
102.257889,26.633503,2
102.537268,29.287965,1
104.708733,29.816734,3
103.197121,30.140321,1
105.267974,28.705791,9
103.154829,29.939459,9
106.258686,29.703937,9
103.170819,30.129853,2
102.194888,30.016376,4
107.046274,31.667376,5
104.058876,31.170014,6
103.554254,29.722312,9
103.603267,29.765759,8
104.980101,31.880903,1
104.585742,30.308044,3
104.150743,30.021963,6
102.162521,30.079215,4
105.857427,31.247791,10
103.912912,29.460374,7
